Inventory_Level,Units_Ordered,Price,Discount,Holiday_Promotion,Competitor_Pricing,Month,DayOfWeek,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy,Weather_Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter,Region_North,Region_South,Region_West,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Actual_Sales,Predicted_Demand,Lead_Time,Safety_Stock,Reorder_Point,Needs_Restock,Days_Remaining,Stockout_Days,Estimated_Lost_Revenue,Category_Name,Annual_Holding_Cost,Days_of_Supply,Is_Overstocked,Suggested_Price
57,106,25.41,10,0,30.35,6,2,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,54,26.761732,3,146.0,227.0,True,2.129906980009415,0.870093019990585,591.6768380928039,Electronics,362.09250000000003,2.129906980009415,False,25.41
388,26,71.19,20,0,67.17,2,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,233,178.38118,7,146.0,1395.0,True,2.1751173549485823,4.824882645051417,61270.973334503164,Toys,6905.429999999999,2.1751173549485823,False,71.19
68,33,29.14,5,1,25.38,4,2,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,1,33.344555,3,146.0,247.0,True,2.039313471169164,0.9606865288308359,933.4609894561768,Electronics,495.38,2.039313471169164,False,29.14
76,60,93.66,15,1,93.85,1,2,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,71,38.691223,3,146.0,263.0,True,1.9642697703327092,1.0357302296672908,3753.2998791503906,Electronics,1779.54,1.9642697703327092,False,93.66
86,105,87.29,5,0,88.76,2,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,47,46.30399,7,146.0,471.0,True,1.8572913715439698,5.14270862845603,20786.186649436953,Toys,1876.7350000000001,1.8572913715439698,False,87.29
392,120,62.15,20,1,63.21,6,6,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,77,204.04082,14,146.0,3003.0,True,1.9211842280511267,12.078815771948873,153173.11509857178,Furniture,6090.7,1.9211842280511267,False,62.15
256,31,76.08,5,0,80.6,5,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,112,133.62132,7,146.0,1082.0,True,1.9158618920825345,5.0841381079174655,51684.891580810545,Toys,4869.12,1.9158618920825345,False,76.08
281,152,46.9,0,0,42.67,7,6,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,213,133.30031,5,146.0,813.0,True,2.1080221324045447,2.8919778675954553,18080.02227935791,Clothing,3294.725,2.1080221324045447,False,46.9
252,122,55.48,15,1,51.6,4,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,73,132.69427,7,146.0,1075.0,True,1.8991022799247308,5.100897720075269,37552.18860107422,Toys,3495.24,1.8991022799247308,False,55.48
497,118,47.08,10,1,48.69,8,6,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,254,231.91786,5,146.0,1306.0,True,2.1430000942827108,2.8569999057172892,31194.704700317383,Clothing,5849.69,2.1430000942827108,False,47.08
215,159,13.24,0,1,13.73,1,4,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,5,104.60715,3,146.0,460.0,True,2.0553088935158077,0.9446911064841923,1308.395887451172,Electronics,711.65,2.0553088935158077,False,13.24
213,55,31.26,15,1,33.47,1,4,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,133,103.678185,14,146.0,1598.0,True,2.0544341223581157,11.945565877641885,38715.340668640136,Furniture,1664.595,2.0544341223581157,False,31.26
188,155,99.66,20,1,101.14,7,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,161,95.73043,7,146.0,817.0,True,1.9638478466642848,5.036152153335715,48047.38299728393,Toys,4684.0199999999995,1.9638478466642848,False,99.66
433,190,94.75,0,0,97.96,2,2,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,151,207.94539,14,146.0,3058.0,True,2.0822774792523195,11.917722520747681,234812.80823516846,Furniture,10256.6875,2.0822774792523195,False,94.75
252,148,14.16,0,1,18.95,4,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4,125.39242,7,146.0,1024.0,True,2.009690890444944,4.9903091095550565,8860.576463012698,Toys,892.08,2.009690890444944,False,14.16
257,143,77.87,0,1,75.55,8,2,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,83,140.01292,5,146.0,847.0,True,1.8355448361558941,3.1644551638441056,34501.4420350647,Clothing,5003.1475,1.8355448361558941,False,77.87
237,155,20.51,15,0,17.93,9,0,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,18,116.41984,5,146.0,729.0,True,2.0357355255760377,2.9642644744239623,7077.98438194275,Clothing,1215.2175000000002,2.0357355255760377,False,20.51
477,133,27.95,15,1,24.91,2,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,384,206.60733,7,146.0,1593.0,True,2.3087273779491584,4.691272622050842,27090.57417755127,Toys,3333.0375,2.3087273779491584,False,27.95
489,161,59.67,20,1,56.53,10,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,482,238.14616,7,146.0,1814.0,True,2.0533608096342015,4.946639190365799,70292.64121627808,Toys,7294.6575,2.0533608096342015,False,59.67
144,86,39.52,10,1,44.31,3,3,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,0,78.66552,5,146.0,540.0,True,1.8305351636000418,3.1694648363999582,9853.426695556642,Clothing,1422.72,1.8305351636000418,False,39.52
392,111,65.99,20,0,66.94,4,6,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,376,200.08606,7,146.0,1547.0,True,1.9591569789610794,5.040843021038921,66557.67349731445,Toys,6467.0199999999995,1.9591569789610794,False,65.99
114,52,95.67,20,1,98.83,3,6,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,112,56.829346,7,146.0,544.0,True,2.006005851194082,4.993994148805918,27151.664523925778,Toys,2726.5950000000003,2.006005851194082,False,95.67
124,30,87.79,20,1,92.53,11,2,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,83,64.70554,5,146.0,470.0,True,1.9163736715290556,3.0836263284709444,17516.53832725525,Clothing,2721.4900000000002,1.9163736715290556,False,87.79
433,43,64.56,0,1,69.41,5,6,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,39,207.9061,3,146.0,770.0,True,2.082671000945738,0.9173289990542619,12312.772946777346,Electronics,6988.62,2.082671000945738,False,64.56
235,172,51.72,15,1,53.49,5,4,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,25,118.98026,5,146.0,741.0,True,1.9751175073570144,3.024882492642986,18614.095948791502,Clothing,3038.5499999999997,1.9751175073570144,False,51.72
64,21,48.74,0,0,51.65,11,6,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,14,36.094223,7,146.0,399.0,True,1.7731369355193956,5.226863064480605,9195.267010803223,Toys,779.84,1.7731369355193956,False,48.74
483,154,11.27,10,1,10.26,8,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,373,277.04025,7,146.0,2086.0,True,1.7434289613799432,5.256571038620057,16412.29553436279,Toys,1360.8525,1.7434289613799432,False,11.27
252,173,22.63,15,1,18.08,2,2,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,115,124.63302,5,146.0,770.0,True,2.0219361052611795,2.9780638947388205,8399.466042556762,Clothing,1425.6899999999998,2.0219361052611795,False,22.63
169,105,42.0,10,1,45.65,10,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,82,85.77785,5,146.0,575.0,True,1.9702056572784277,3.0297943427215723,10915.347930908203,Clothing,1774.5,1.9702056572784277,False,42.0
280,128,96.15,10,1,95.07,10,2,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,89,142.5164,7,146.0,1144.0,True,1.9646861253614176,5.035313874638582,68998.6651725769,Toys,6730.5,1.9646861253614176,False,96.15
95,65,24.15,5,1,24.42,2,6,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,4,50.212032,7,146.0,498.0,True,1.8919767954846631,5.108023204515337,6194.09406337738,Toys,573.5625,1.8919767954846631,False,24.15
500,106,77.7,0,0,73.41,9,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,313,240.73737,7,146.0,1832.0,True,2.076952194351207,4.9230478056487925,92087.05321655274,Toys,9712.5,2.076952194351207,False,77.7
78,122,73.83,10,0,69.63,10,2,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,12,44.12593,14,146.0,764.0,True,1.767668094709349,12.232331905290652,39850.70457916259,Furniture,1439.685,1.767668094709349,False,73.83
264,72,67.92,0,1,70.05,2,2,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,200,125.44648,5,146.0,774.0,True,2.104483126401359,2.895516873598641,24670.744539184572,Clothing,4482.72,2.104483126401359,False,67.92
218,50,75.91,0,1,72.51,7,5,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,63,106.141266,7,146.0,889.0,True,2.053866591988527,4.946133408011473,39851.90444488525,Toys,4137.095,2.053866591988527,False,75.91
396,75,96.32,0,0,93.22,6,2,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,261,197.72421,5,146.0,1135.0,True,2.0027896164038212,2.9972103835961788,57081.26081054687,Clothing,9535.679999999998,2.0027896164038212,False,96.32
313,92,53.43,15,1,49.86,10,4,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,74,158.2458,5,146.0,938.0,True,1.9779355434302686,3.0220644565697317,25551.77649398804,Clothing,4180.8975,1.9779355434302686,False,53.43
284,129,20.64,20,0,15.66,5,0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,262,140.06052,5,146.0,847.0,True,2.027694937774308,2.972305062225692,8592.485288085938,Clothing,1465.44,2.027694937774308,False,20.64
399,128,19.45,0,0,20.79,6,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,302,205.751,14,146.0,3027.0,True,1.9392371666239745,12.060762833376025,48265.44922790527,Furniture,1940.1374999999998,1.9392371666239745,False,19.45
418,68,15.84,0,1,11.92,10,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,390,220.25064,2,146.0,587.0,True,1.8978378376131486,0.10216216238685139,356.42030273437473,Groceries,1655.28,1.8978378376131486,False,15.84
489,170,95.71,20,0,97.47,9,6,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,6,247.33441,7,146.0,1878.0,True,1.9770803294008603,5.02291967059914,118904.44575378417,Toys,11700.547499999999,1.9770803294008603,False,95.71
343,42,95.63,5,1,96.8,6,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,56,181.23586,7,146.0,1415.0,True,1.8925614901418846,5.107438509858115,88520.00376419065,Toys,8200.2725,1.8925614901418846,False,95.63
407,172,68.93,0,0,69.7,2,6,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,335,201.74875,3,146.0,752.0,True,2.0173607145650148,0.9826392854349852,13665.113760070803,Electronics,7013.6275000000005,2.0173607145650148,False,68.93
236,115,88.8,10,1,89.82,5,6,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,208,116.271675,2,146.0,379.0,True,2.029729078703023,0.0,0.0,Groceries,5239.2,2.029729078703023,False,88.8
322,21,76.21,20,1,79.16,2,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,104,168.41307,14,146.0,2504.0,True,1.9119656134902596,12.08803438650974,155147.02162994383,Furniture,6134.905,1.9119656134902596,False,76.21
396,30,47.17,20,0,43.82,10,2,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,198,204.64194,3,146.0,760.0,True,1.93508723241263,1.06491276758737,10279.56054107666,Electronics,4669.83,1.93508723241263,False,47.17
206,189,54.54,20,1,50.09,9,6,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,168,98.665146,7,146.0,837.0,True,2.087870019094916,4.912129980905084,26433.139391784665,Toys,2808.81,2.087870019094916,False,54.54
481,83,78.72,5,0,79.95,1,5,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,383,221.70279,7,146.0,1698.0,True,2.169571260263764,4.830428739736236,84302.78501953125,Toys,9466.08,2.169571260263764,False,78.72
414,118,65.4,20,1,69.99,9,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,142,206.03728,7,146.0,1589.0,True,2.009345132019819,4.990654867980181,67248.26551208497,Toys,6768.900000000001,2.009345132019819,False,65.4
134,39,51.46,15,0,56.06,7,6,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,82,64.92014,14,146.0,1055.0,True,2.0640743156858337,11.935925684314167,39875.4279147339,Furniture,1723.91,2.0640743156858337,False,51.46
246,22,29.24,20,1,27.05,2,4,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,174,123.868256,7,146.0,1014.0,True,1.9859809826024934,5.014019017397507,18160.314559326172,Toys,1798.26,1.9859809826024934,False,29.24
460,61,41.56,15,1,39.74,7,4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,98,254.20668,7,146.0,1926.0,True,1.8095511866998237,5.1904488133001765,54836.20743225098,Toys,4779.400000000001,1.8095511866998237,False,41.56
101,27,48.17,10,1,48.56,6,2,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,51,51.202736,5,146.0,403.0,True,1.9725508456329637,3.0274491543670363,7467.0089417266845,Clothing,1216.2925,1.9725508456329637,False,48.17
107,172,52.33,5,1,51.16,3,5,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,17,53.733627,14,146.0,899.0,True,1.9913042416456457,12.008695758354355,33767.02004669189,Furniture,1399.8274999999999,1.9913042416456457,False,52.33
142,184,11.97,0,1,14.93,8,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,42,65.185616,7,146.0,603.0,True,2.1783947090879705,4.8216052909120295,3762.1627260589603,Toys,424.935,2.1783947090879705,False,11.97
404,63,44.11,5,0,48.63,7,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,140,204.92738,5,146.0,1171.0,True,1.9714300414717039,3.028569958528296,27376.294413909905,Clothing,4455.11,1.9714300414717039,False,44.11
335,173,73.16,15,1,72.06,8,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,190,162.18648,7,146.0,1282.0,True,2.0655236172027744,4.934476382797225,58550.338939819325,Toys,6127.15,2.0655236172027744,False,73.16
162,74,95.25,0,0,98.92,3,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,43,77.50666,2,146.0,302.0,True,2.090142950754866,0.0,0.0,Groceries,3857.625,2.090142950754866,False,95.25
187,160,23.99,15,0,19.07,9,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,154,88.52506,7,146.0,766.0,True,2.1123961349484457,4.887603865051554,10379.883755874633,Toys,1121.5325,2.1123961349484457,False,23.99
474,88,36.69,5,0,35.83,12,4,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,272,231.48167,5,146.0,1304.0,True,2.0476782952678256,2.9523217047321744,25074.253130950925,Clothing,4347.764999999999,2.0476782952678256,False,36.69
103,144,42.97,5,1,45.96,5,6,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,82,51.106728,2,146.0,249.0,True,2.01539023993004,0.0,0.0,Groceries,1106.4775,2.01539023993004,False,42.97
227,143,17.96,20,1,14.96,7,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,179,113.34752,7,146.0,940.0,True,2.002690505809977,4.997309494190024,10173.130078735352,Toys,1019.23,2.002690505809977,False,17.96
183,27,94.13,5,1,91.15,11,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,116,87.496544,5,146.0,584.0,True,2.091511182910667,2.908488817089333,23954.458379135132,Clothing,4306.4475,2.091511182910667,False,94.13
90,76,34.71,5,1,39.67,8,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,20,43.930405,5,146.0,366.0,True,2.048694991321709,2.951305008678291,4500.221729278564,Clothing,780.975,2.048694991321709,False,34.71
480,106,29.84,15,0,30.84,3,2,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,8,242.97156,3,146.0,875.0,True,1.9755398726803297,1.0244601273196703,7427.613837890625,Electronics,3580.8,1.9755398726803297,False,29.84
159,21,41.62,10,1,39.74,7,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,146,81.544876,7,146.0,717.0,True,1.949846607255631,5.0501533927443685,17139.704202575682,Toys,1654.395,1.949846607255631,False,41.62
418,52,78.21,5,0,81.94,3,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,238,206.97765,7,146.0,1595.0,True,2.019541763724644,4.980458236275356,80622.2717866516,Toys,8172.945,2.019541763724644,False,78.21
379,41,59.6,0,1,56.92,7,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,356,189.22516,7,146.0,1471.0,True,2.0029049129671175,4.997095087032882,56356.33620605468,Toys,5647.1,2.0029049129671175,False,59.6
329,87,52.47,0,1,51.02,1,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,202,166.56566,7,146.0,1312.0,True,1.9751970653845665,5.024802934615433,43915.27073593139,Toys,4315.6575,1.9751970653845665,False,52.47
87,60,17.75,10,1,12.79,2,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,77,52.52721,3,146.0,304.0,True,1.65628442115594,1.34371557884406,1252.8239450454712,Electronics,386.0625,1.65628442115594,False,17.75
134,189,15.82,10,1,15.4,9,5,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,130,63.20644,14,146.0,1031.0,True,2.1200371363981665,11.879962863601833,11879.08232498169,Furniture,529.97,2.1200371363981665,False,15.82
434,65,67.7,15,1,68.76,10,2,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,427,231.87955,14,146.0,3393.0,True,1.8716614095205606,12.128338590479439,190393.6347595215,Furniture,7345.450000000001,1.8716614095205606,False,67.7
470,135,44.15,0,1,42.25,12,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,296,243.54602,7,146.0,1851.0,True,1.9298200767970393,5.070179923202961,54517.39763793945,Toys,5187.625,1.9298200767970393,False,44.15
411,52,17.73,0,1,19.4,11,6,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,308,202.12509,7,146.0,1561.0,True,2.033394255224222,4.966605744775778,17798.715112609865,Toys,1821.7575,2.033394255224222,False,17.73
261,118,60.02,15,1,59.94,2,6,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,70,125.57667,5,146.0,774.0,True,2.0784115759905246,2.9215884240094754,22020.338002471926,Clothing,3916.3050000000003,2.0784115759905246,False,60.02
280,83,66.94,5,1,63.05,5,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,60,133.48163,3,146.0,547.0,True,2.097666947268884,0.902333052731116,8062.5806188964825,Electronics,4685.8,2.097666947268884,False,66.94
167,33,74.92,5,1,70.22,12,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,64,90.25762,7,146.0,778.0,True,1.8502592549420143,5.1497407450579855,34823.067158508304,Toys,3127.91,1.8502592549420143,False,74.92
314,150,96.82,10,1,97.98,3,4,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,33,157.26955,5,146.0,933.0,True,1.9965721716025422,3.0034278283974576,45732.70746490478,Clothing,7600.37,1.9965721716025422,False,96.82
232,60,53.95,5,1,51.06,7,6,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,178,117.58734,5,146.0,734.0,True,1.9730014933422473,3.026998506657753,19202.78531799317,Clothing,3129.1000000000004,1.9730014933422473,False,53.95
349,103,62.54,0,1,64.0,4,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,193,182.98509,2,146.0,512.0,True,1.907259197317303,0.09274080268269702,1061.3153277587894,Groceries,5456.615,1.907259197317303,False,62.54
478,174,48.11,10,1,52.33,2,4,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,412,252.25626,3,146.0,903.0,True,1.8948984948220606,1.1051015051779394,13411.56544342041,Electronics,5749.1449999999995,1.8948984948220606,False,48.11
233,25,55.87,5,1,55.12,11,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,183,113.950096,7,146.0,944.0,True,2.0447547471431977,4.955245252856802,31547.033095626823,Toys,3254.4275,2.0447547471431977,False,55.87
276,141,58.57,15,1,59.32,8,3,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,76,142.16231,14,146.0,2137.0,True,1.9414428788411064,12.058557121158893,100404.92910003662,Furniture,4041.33,1.9414428788411064,False,58.57
124,200,27.47,10,0,26.82,6,2,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,3,63.41801,7,146.0,590.0,True,1.955280504835861,5.044719495164139,8788.369279747008,Toys,851.5699999999999,1.955280504835861,False,27.47
201,140,62.39,5,1,61.14,7,6,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,131,95.17056,5,146.0,622.0,True,2.1119975988833266,2.8880024011166734,17148.067048034667,Clothing,3135.0975,2.1119975988833266,False,62.39
170,22,72.1,5,0,74.31,8,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,137,79.17583,7,146.0,701.0,True,2.1471199782148975,4.8528800217851025,27703.039900207517,Toys,3064.2499999999995,2.1471199782148975,False,72.1
445,87,61.87,15,1,59.63,3,6,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,24,211.45735,5,146.0,1204.0,True,2.10444326695155,2.89555673304845,37882.181743621826,Clothing,6883.037499999999,2.10444326695155,False,61.87
500,57,30.35,5,0,32.67,10,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,41,200.04147,7,146.0,1547.0,True,2.4994816901219368,4.500518309878063,27323.811021423342,Toys,3793.75,2.4994816901219368,False,30.35
486,94,50.34,10,0,55.04,7,3,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,173,216.35942,7,146.0,1661.0,True,2.2462622531345096,4.75373774686549,51775.492693176275,Toys,6116.31,2.2462622531345096,False,50.34
409,133,84.22,5,1,80.29,11,2,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,376,207.70029,14,146.0,3054.0,True,1.9691836066908193,12.03081639330918,210449.27423706054,Furniture,8611.494999999999,1.9691836066908193,False,84.22
198,172,77.05,0,1,78.04,4,6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,176,98.43747,7,146.0,836.0,True,2.011429195011531,4.988570804988469,37836.34916534424,Toys,3813.975,2.011429195011531,False,77.05
332,159,71.22,20,1,76.04,10,3,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,97,157.04176,3,146.0,618.0,True,2.1140873167209633,0.8859126832790367,9908.503147888185,Electronics,5911.26,2.1140873167209633,False,71.22
421,164,86.59,0,1,91.05,8,5,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,289,200.62918,5,146.0,1150.0,True,2.0983986381952406,2.9016013618047594,50408.01387420655,Clothing,9113.5975,2.0983986381952406,False,86.59
244,82,97.41,15,0,98.51,7,4,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,158,125.55629,5,146.0,774.0,True,1.9433514691758127,3.0566485308241873,37384.15088516235,Clothing,5942.01,1.9433514691758127,False,97.41
373,156,98.16,10,0,100.79,5,4,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,201,181.67784,5,146.0,1055.0,True,2.0530847216367545,2.9469152783632455,52553.8044543457,Clothing,9153.42,2.0530847216367545,False,98.16
275,119,28.09,0,0,24.86,12,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,266,147.66713,2,146.0,442.0,True,1.8622966458427903,0.1377033541572097,571.1893362426762,Groceries,1931.1875,1.8622966458427903,False,28.09
270,194,93.41,10,0,97.96,11,4,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,171,130.59007,14,146.0,1975.0,True,2.067538477914729,11.932461522085271,145557.1615835571,Furniture,6305.175,2.067538477914729,False,93.41
104,36,76.86,10,1,77.89,11,6,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,57.707237,7,146.0,550.0,True,1.8022002952747447,5.197799704725256,23054.20778182984,Toys,1998.36,1.8022002952747447,False,76.86
485,66,76.09,20,1,76.47,6,1,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,112,235.8859,5,146.0,1326.0,True,2.0560788531328447,2.9439211468671553,52839.13866729737,Clothing,9225.9125,2.0560788531328447,False,76.09
66,115,95.96,10,1,99.78,10,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,55,32.57776,5,146.0,309.0,True,2.025922053979923,2.974077946020077,9297.448666992186,Clothing,1583.34,2.025922053979923,False,95.96
225,76,11.39,0,0,7.57,8,5,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,164,117.53756,5,146.0,734.0,True,1.9142817065402873,3.0857182934597125,4131.014014053344,Clothing,640.6875,1.9142817065402873,False,11.39
63,60,12.36,0,1,8.35,3,5,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,13,31.998579,7,146.0,370.0,True,1.9688374271323212,5.031162572867679,1989.8370572662352,Toys,194.67,1.9688374271323212,False,12.36
425,163,32.07,20,0,27.1,3,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,388,198.97903,5,146.0,1141.0,True,2.135903419325797,2.864096580674203,18276.53816986084,Clothing,3407.4375,2.135903419325797,False,32.07
64,163,76.1,0,0,77.69,5,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,44,34.002205,7,146.0,385.0,True,1.882230878779699,5.1177691212203005,13242.574547576904,Toys,1217.6,1.882230878779699,False,76.1
135,136,81.44,10,1,84.97,5,5,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,69,66.2886,3,146.0,345.0,True,2.0365493597974997,0.9634506402025003,5201.230045166016,Electronics,2748.6,2.0365493597974997,False,81.44
88,105,90.42,15,0,94.94,5,6,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,73,41.428825,7,146.0,437.0,True,2.1241249105228777,4.875875089477122,18265.00073501587,Toys,1989.24,2.1241249105228777,False,90.42
408,20,88.9,20,1,84.86,3,6,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,373,191.73062,5,146.0,1105.0,True,2.1279855932922347,2.8720144067077653,48953.061184692386,Clothing,9067.800000000001,2.1279855932922347,False,88.9
77,165,92.1,20,0,94.26,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,35,40.55188,14,146.0,714.0,True,1.8988022311793162,12.101197768820684,45195.89392089844,Furniture,1772.925,1.8988022311793162,False,92.1
92,51,20.43,10,1,16.43,10,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,4,44.066563,5,146.0,367.0,True,2.0877507675220754,2.9122492324779246,2621.839374961853,Clothing,469.89,2.0877507675220754,False,20.43
192,27,21.51,5,0,26.09,2,6,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,178,94.02566,5,146.0,617.0,True,2.0419958210440963,2.9580041789559037,5982.539480667115,Clothing,1032.48,2.0419958210440963,False,21.51
179,62,80.81,15,1,80.54,6,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,21,86.189766,7,146.0,750.0,True,2.0768126942705916,4.923187305729408,34289.97489372254,Toys,3616.2475,2.0768126942705916,False,80.81
448,90,81.74,15,1,82.17,10,3,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,317,222.56302,3,146.0,814.0,True,2.012913027590363,0.9870869724096369,17957.38346984863,Electronics,9154.88,2.012913027590363,False,81.74
